team_1_franchise_id,team_2_franchise_id,scheduled_date,scheduled_time,team_1_id,team_2_id,week,offstream,team_1,team_2
620517b60160ee0009244afc,600fac63be0bbe0008ffddc5,8/19/2022,9:45:00 PM,6205a3b516904c00096af922,600c97cceedc0d0008211463,4,,Brainerd Victory,Duluth Superiors
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc6,8/19/2022,6:00:00 PM,600c97e2eedc0d0008211464,600c97ec2c38930008d9cbd3,5,,Bloomington Maulers,Minnetonka Barons
600fac63be0bbe0008ffddc9,620517b60160ee0009244afc,8/19/2022,6:45:00 PM,600c97b82c38930008d9cbd0,6205a3b516904c00096af922,5,,Hibbing Rangers,Brainerd Victory
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddcc,8/19/2022,7:30:00 PM,600c9725eedc0d0008211462,600c981deedc0d0008211465,5,,Minneapolis Miracles,Bemidji Lumberjacks
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc8,8/19/2022,8:15:00 PM,600c97dc2c38930008d9cbd2,600c97d52c38930008d9cbd1,5,,St. Cloud Flyers,Rochester Rhythm
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc4,8/19/2022,9:00:00 PM,600c97cceedc0d0008211463,600c9725eedc0d0008211461,5,,Duluth Superiors,St. Paul Senators
600fac63be0bbe0008ffddc7,620518160160ee0009244b00,8/19/2022,9:45:00 PM,600c981d2c38930008d9cbd4,6205a37216904c00096af91f,5,,Burnsville Inferno,Mankato Atlas
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc9,8/26/2022,6:00:00 PM,600c97cceedc0d0008211463,600c97b82c38930008d9cbd0,6,,Duluth Superiors,Hibbing Rangers
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc7,8/26/2022,6:45:00 PM,600c97ec2c38930008d9cbd3,600c981d2c38930008d9cbd4,6,,Minnetonka Barons,Burnsville Inferno
600fac63be0bbe0008ffddc8,5ec9358e8c0dd900074685c5,8/26/2022,7:30:00 PM,600c97d52c38930008d9cbd1,600c97e2eedc0d0008211464,6,,Rochester Rhythm,Bloomington Maulers
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddca,8/26/2022,8:15:00 PM,600c981deedc0d0008211465,600c97dc2c38930008d9cbd2,6,,Bemidji Lumberjacks,St. Cloud Flyers
620517b60160ee0009244afc,600fac63be0bbe0008ffddc3,8/26/2022,9:00:00 PM,6205a3b516904c00096af922,600c9725eedc0d0008211462,6,,Brainerd Victory,Minneapolis Miracles
620518160160ee0009244b00,600fac63be0bbe0008ffddc4,8/26/2022,9:45:00 PM,6205a37216904c00096af91f,600c9725eedc0d0008211461,6,,Mankato Atlas,St. Paul Senators
620518160160ee0009244b00,600fac63be0bbe0008ffddc6,9/9/2022,6:00:00 PM,6205a37216904c00096af91f,600c97ec2c38930008d9cbd3,7,,Mankato Atlas,Minnetonka Barons
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc5,9/9/2022,6:45:00 PM,600c9725eedc0d0008211462,600c97cceedc0d0008211463,7,,Minneapolis Miracles,Duluth Superiors
600fac63be0bbe0008ffddca,620517b60160ee0009244afc,9/9/2022,7:30:00 PM,600c97dc2c38930008d9cbd2,6205a3b516904c00096af922,7,,St. Cloud Flyers,Brainerd Victory
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddcc,9/9/2022,8:15:00 PM,600c97e2eedc0d0008211464,600c981deedc0d0008211465,7,,Bloomington Maulers,Bemidji Lumberjacks
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc8,9/9/2022,9:00:00 PM,600c981d2c38930008d9cbd4,600c97d52c38930008d9cbd1,7,,Burnsville Inferno,Rochester Rhythm
